"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","Year_start","end_date","Year_end","count_nu","period","county"
"970","USGS","342423077365201","PE-112 NR HAMPSTEAD, NC CASTLE HAYNE","GW",34.40638889,-77.6144444,"U","NAD83",24.49,8,"NAVD88","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2012-08-30,"2012",2012-08-30,"2012",1,0,"pender"
"971","USGS","342435077365401","PE-099 MAS 12B NR ANNANDALE, NC","GW",34.4097222,-77.615,"S","NAD83",25,5,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-02-06,"2003",2013-08-27,"2013",2,3855,"pender"
"972","USGS","342435077365401","PE-099 MAS 12B NR ANNANDALE, NC","GW",34.4097222,-77.615,"S","NAD83",25,5,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-02-06,"2003",2013-08-27,"2013",2,3855,"pender"
"973","USGS","342511077520701","PE-100 MAS 5B NR ROCKY POINT, NC","GW",34.4197222,-77.8686111,"S","NAD83",37.5,3,"NGVD29","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-03-12,"2003",2013-08-13,"2013",2,3807,"pender"
"974","USGS","342511077520701","PE-100 MAS 5B NR ROCKY POINT, NC","GW",34.4197222,-77.8686111,"S","NAD83",37.5,3,"NGVD29","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-03-12,"2003",2013-08-13,"2013",2,3807,"pender"
"975","USGS","342515077353901","PE-098 MAS 13B AT WATTS LANDING, NC","GW",34.4208333,-77.5941667,"S","NAD83",12.5,3,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-01-15,"2003",2013-08-22,"2013",2,3872,"pender"
"976","USGS","342515077353901","PE-098 MAS 13B AT WATTS LANDING, NC","GW",34.4208333,-77.5941667,"S","NAD83",12.5,3,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-01-15,"2003",2013-08-22,"2013",2,3872,"pender"
"977","USGS","342610077371401","PE-095 MAS 13 NR HAMPSTEAD, NC","GW",34.43627778,-77.6209167,"5","NAD83",44,2,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-09-11,"2002",2013-08-20,"2013",2,3996,"pender"
"978","USGS","342610077371401","PE-095 MAS 13 NR HAMPSTEAD, NC","GW",34.43627778,-77.6209167,"5","NAD83",44,2,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-09-11,"2002",2013-08-20,"2013",2,3996,"pender"
"979","USGS","342728077335701","PE-125 NR SURF CITY, NC CASTLE HAYNE","GW",34.45775278,-77.5658417,"U","NAD83",32,1,"NAVD88","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-19,"2013",2022-08-23,"2022",2,3260,"pender"
"980","USGS","342728077335701","PE-125 NR SURF CITY, NC CASTLE HAYNE","GW",34.45775278,-77.5658417,"U","NAD83",32,1,"NAVD88","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-19,"2013",2013-09-19,"2013",1,0,"pender"
"981","USGS","343308077484501","PE-097 MAS 10 NR HOLLY SHELTER NR WALKERS, NC","GW",34.5522222,-77.8125,"S","NAD83",36,4,"NGVD29","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-10-30,"2002",2013-08-07,"2013",2,3934,"pender"
"982","USGS","343308077484501","PE-097 MAS 10 NR HOLLY SHELTER NR WALKERS, NC","GW",34.5522222,-77.8125,"S","NAD83",36,4,"NGVD29","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-10-30,"2002",2013-08-07,"2013",2,3934,"pender"
"983","USGS","343400077292201","ON-308 MAS 14 NR DIXON, NC","GW",34.56666667,-77.4894444,"S","NAD83",66,1,"NGVD29","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-09-18,"2002",2013-08-28,"2013",2,3997,"onslow"
"984","USGS","343400077292201","ON-308 MAS 14 NR DIXON, NC","GW",34.56666667,-77.4894444,"S","NAD83",66,1,"NGVD29","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-09-18,"2002",2013-08-28,"2013",2,3997,"onslow"
"985","USGS","343442077292301","ON-312 SANDY RUN WELL","GW",34.5783333,-77.4897222,"S","NAD83",25,10,"NAVD88","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2004-07-28,"2004",2004-07-28,"2004",1,0,"onslow"
"986","USGS","343442077292301","ON-312 SANDY RUN WELL","GW",34.5783333,-77.4897222,"S","NAD83",25,10,"NAVD88","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2004-07-28,"2004",2004-07-28,"2004",1,0,"onslow"
"987","USGS","343609077171301","ON-293 SNEADS FERRY RD CASTLE HAYNE","GW",34.6025,-77.28638889,"5","NAD83",43.95,0.1,"NAVD88","03020302","dv","00095","00003","88265",NA,"wat",NA,"1646694","0",2008-02-01,"2008",2010-10-10,"2010",875,982,"onslow"
"988","USGS","343626077171701","ON-358 SNEADS FERRY 2 PEEDEE","GW",34.6072222,-77.2880556,"S","NAD83",43.54,0.1,"NAVD88","03020301","dv","00095","00003","88271",NA,"wat",NA,"1646694","0",2008-02-27,"2008",2010-10-10,"2010",902,956,"onslow"
"989","USGS","343641077290101","ON-226 DIXON RS Y25Q1 CASTLE HAYNE","GW",34.61155449,-77.4832994,"F","NAD83",66.07,0.1,"NAVD88","03020302","dv","00095","00003","88277",NA,"wat",NA,"1646694","0",2007-11-19,"2007",2010-10-13,"2010",986,1059,"onslow"
"990","USGS","343641077290103","ON-227 DIXON RS Y25q3 CASTLE HAYNE","GW",34.61138889,-77.48277778,"S","NAD83",66.19,0.1,"NAVD88","03020302","dv","00095","00003","88283",NA,"wat",NA,"1646694","0",2007-11-19,"2007",2010-10-13,"2010",982,1059,"onslow"
"991","USGS","343641077290103","ON-227 DIXON RS Y25q3 CASTLE HAYNE","GW",34.61138889,-77.48277778,"S","NAD83",66.19,0.1,"NAVD88","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-08-21,"2013",2013-08-21,"2013",1,0,"onslow"
"992","USGS","343641077290103","ON-227 DIXON RS Y25q3 CASTLE HAYNE","GW",34.61138889,-77.48277778,"S","NAD83",66.19,0.1,"NAVD88","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-08-21,"2013",2013-08-21,"2013",1,0,"onslow"
"993","USGS","343726078360201","BL-121 IN ELIZABETHTOWN, NC","GW",34.62405938,-78.6002897,"5","NAD83",120,2.5,"NGVD29","03030005","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-09,"2013",2013-09-09,"2013",1,0,"bladen"
"994","USGS","343726078360201","BL-121 IN ELIZABETHTOWN, NC","GW",34.62405938,-78.6002897,"5","NAD83",120,2.5,"NGVD29","03030005","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-09,"2013",2013-09-09,"2013",1,0,"bladen"
"995","USGS","343730078360001","BL-262 AT ELIZABETHTOWN, NC","GW",34.62502778,-78.6,"5","NAD83",109,1.6,"NAVD88","03030005","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2022-08-02,"2022",2022-08-02,"2022",1,0,"bladen"
"996","USGS","343855078315701","BL-227 NR WHITE LAKE","GW",34.64863889,-78.5325278,"5","NAD83",64,2.5,"NGVD29","03030005","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-19,"2013",2013-09-19,"2013",1,0,"bladen"
"997","USGS","343855078315701","BL-227 NR WHITE LAKE","GW",34.64863889,-78.5325278,"5","NAD83",64,2.5,"NGVD29","03030005","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-19,"2013",2013-09-19,"2013",1,0,"bladen"
"998","USGS","343908078432003","BL-094","GW",34.6515583,-78.7241846,"5","NAD83",144,2.5,"NGVD29","03030005","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",1994-09-29,"1994",2022-08-02,"2022",3,10169,"bladen"
"999","USGS","343908078432003","BL-094","GW",34.6515583,-78.7241846,"5","NAD83",144,2.5,"NGVD29","03030005","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",1994-09-29,"1994",2013-09-11,"2013",2,6922,"bladen"
"1000","USGS","344002077013201","CT-203 BOGUE BANKS 2","GW",34.6672222,-77.0255556,"U","NAD83",16.37,5,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-19,"2009",2013-09-04,"2013",2,1538,NA
"1001","USGS","344002077013201","CT-203 BOGUE BANKS 2","GW",34.6672222,-77.0255556,"U","NAD83",16.37,5,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-19,"2009",2013-09-04,"2013",2,1538,NA
"1002","USGS","344037077253901","ON-291 RAGGED POINT WELL CASTLE HAYNE","GW",34.67638889,-77.4275,"S","NAD83",25.95,0.1,"NAVD88","03020302","dv","00095","00003","88295",NA,"wat",NA,"1646694","0",2007-12-06,"2007",2010-10-12,"2010",1033,1041,"onslow"
"1003","USGS","344139077211204","ON-264 HADNOT POINT RS X24s4 PEEDEE","GW",34.69305556,-77.3516667,"1","NAD83",24.58,0.1,"NAVD88","03020302","dv","00095","00003","88305",NA,"wat",NA,"1646694","0",2007-11-24,"2007",2010-10-12,"2010",1022,1053,"onslow"
"1004","USGS","344139077211205","ON-265 HADNOT POINT RS X24s5 CASTLE HAYNE","GW",34.69305556,-77.3516667,"S","NAD83",24.88,0.01,"NAVD88","03020302","dv","00095","00003","88311",NA,"wat",NA,"1646694","0",2007-11-24,"2007",2010-10-12,"2010",917,1053,"onslow"
"1005","USGS","344139077211206","ON-266 HADNOT POINT RS X24s6 CASTLE HAYNE","GW",34.69305556,-77.3516667,"S","NAD83",24.32,0.01,"NAVD88","03020302","dv","00095","00003","88317",NA,"wat",NA,"1646694","0",2007-11-16,"2007",2010-10-12,"2010",1055,1061,"onslow"
"1006","USGS","344139077211207","ON-267 HADNOT POINT RS X24s7 SURFICIAL","GW",34.6933333,-77.3516667,"S","NAD83",25.15,0.01,"NAVD88","03020302","dv","00095","00003","88323",NA,"wat",NA,"1646694","0",2007-11-16,"2007",2010-10-11,"2010",1055,1060,"onslow"
"1007","USGS","344139077211207","ON-267 HADNOT POINT RS X24s7 SURFICIAL","GW",34.6933333,-77.3516667,"S","NAD83",25.15,0.01,"NAVD88","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-11-14,"2002",2004-07-29,"2004",2,623,"onslow"
"1008","USGS","344139077211207","ON-267 HADNOT POINT RS X24s7 SURFICIAL","GW",34.6933333,-77.3516667,"S","NAD83",25.15,0.01,"NAVD88","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-11-14,"2002",2004-07-29,"2004",2,623,"onslow"
"1009","USGS","344203077182001","ON-295 WALLACE CR WELL CAMP LEJEUNE CASTLE HAYNE","GW",34.700996,-77.3052355,"S","NAD83",33.13,0.01,"NAVD88","03020302","dv","00095","00003","242338",NA,"wat",NA,"1646694","0",2007-12-06,"2007",2010-10-10,"2010",1029,1039,"onslow"
"1010","USGS","344244077135801","ON-309 MAS-25 AT HUBERT, NC","GW",34.7122222,-77.23277778,"S","NAD83",37,1,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-10-02,"2002",2013-08-28,"2013",2,3983,"onslow"
"1011","USGS","344244077135801","ON-309 MAS-25 AT HUBERT, NC","GW",34.7122222,-77.23277778,"S","NAD83",37,1,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-10-02,"2002",2013-08-28,"2013",2,3983,"onslow"
"1012","USGS","344304077232901","ON-292 PARADISE POINT WELL CASTLE HAYNE","GW",34.71805556,-77.3919444,"S","NAD83",14.88,0.01,"NAVD88","03020302","dv","00095","00003","88335",NA,"wat",NA,"1646694","0",2007-12-05,"2007",2010-10-11,"2010",1013,1041,"onslow"
"1013","USGS","344323076451301","CT-153 NC-139 CAMP GLENN RS X17j5 CASTLE HAYNE","GW",34.7233333,-76.7533333,"S","NAD83",8.72,0.1,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-08-18,"2003",2013-08-29,"2013",3,3664,NA
"1014","USGS","344323076451301","CT-153 NC-139 CAMP GLENN RS X17j5 CASTLE HAYNE","GW",34.7233333,-76.7533333,"S","NAD83",8.72,0.1,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-08-18,"2003",2013-08-29,"2013",3,3664,NA
"1015","USGS","344347077123701","ON-464 PARKERTOWN RS X22H1","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-15,"2009",2009-06-15,"2009",1,0,"onslow"
"1016","USGS","344347077123701","ON-464 PARKERTOWN RS X22H1","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-15,"2009",2009-06-15,"2009",1,0,"onslow"
"1017","USGS","344347077123703","ON-466 PARKERTOWN RS X22H3","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1018","USGS","344347077123703","ON-466 PARKERTOWN RS X22H3","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1019","USGS","344347077123705","ON-468 PARKERTOWN RS X22H5","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-15,"2009",2009-06-15,"2009",1,0,"onslow"
"1020","USGS","344347077123705","ON-468 PARKERTOWN RS X22H5","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-15,"2009",2009-06-15,"2009",1,0,"onslow"
"1021","USGS","344347077123706","ON-469 PARKERTOWN RS X22H6","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-15,"2009",2009-06-15,"2009",1,0,"onslow"
"1022","USGS","344347077123706","ON-469 PARKERTOWN RS X22H6","GW",34.72963889,-77.21038889,"U","NAD83",40,5,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-15,"2009",2009-06-15,"2009",1,0,"onslow"
"1023","USGS","344417077243301","ON-356 MONTFORD POINT 1 PEEDEE","GW",34.738,-77.4092222,"5","NAD83",20.74,0.1,"NAVD88","03020302","dv","00095","00003","239370",NA,"wat",NA,"1646694","0",2008-02-01,"2008",2010-10-16,"2010",977,988,NA
"1024","USGS","344417077243302","ON-357 MONTFORD POINT 2 LOWER CASTLE HAYNE","GW",34.73805556,-77.40913889,"S","NAD83",20.54,0.1,"NAVD88","03020302","dv","00095","00003","88349",NA,"wat",NA,"1646694","0",2008-02-01,"2008",2010-10-16,"2010",977,988,NA
"1025","USGS","344417077272701","ON-354 CAMP GEIGER NC-52-2 PEEDEE","GW",34.73816667,-77.4576111,"S","NAD83",19.72,0.1,"NAVD88","03020302","dv","00095","00003","88355",NA,"wat",NA,"1646694","0",2008-01-30,"2008",2010-10-17,"2010",982,991,"onslow"
"1026","USGS","344418077272701","ON-355 CAMP GEIGER NC-52-3 LOWER CASTLE HAYNE","GW",34.73825,-77.4576111,"S","NAD83",19.48,0.1,"NAVD88","03020302","dv","00095","00003","88361",NA,"wat",NA,"1646694","0",2008-08-19,"2008",2010-10-17,"2010",779,789,"onslow"
"1027","USGS","344425077272501","ON-035 NC-52 CAMP GEIGER CASTLE HAYNE","GW",34.7383333,-77.4575,"S","NAD83",18.26,0.1,"NAVD88","03020302","dv","00095","00003","297050",NA,"wat",NA,"1646694","0",2008-01-30,"2008",2010-10-17,"2010",983,991,"onslow"
"1028","USGS","344516078172101","BLACK RIVER NR TOMAHAWK, BRIDGE NO. 810014","FA-PV",34.75470278,-78.2891667,"S","NAD83",NA,NA,NA,"03030006","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-04-11,"2009",2010-03-28,"2010",13,351,"sampson"
"1029","USGS","344516078172101","BLACK RIVER NR TOMAHAWK, BRIDGE NO. 810014","FA-PV",34.75470278,-78.2891667,"S","NAD83",NA,NA,NA,"03030006","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-04-11,"2009",2010-03-28,"2010",13,351,"sampson"
"1030","USGS","344537077283601","ON-310 MAS 15 IN JACKSONVILLE, NC","GW",34.76027778,-77.4766667,"S","NAD83",22.5,3,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-01-09,"2003",2003-01-09,"2003",1,0,"onslow"
"1031","USGS","344537077283601","ON-310 MAS 15 IN JACKSONVILLE, NC","GW",34.76027778,-77.4766667,"S","NAD83",22.5,3,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-01-09,"2003",2003-01-09,"2003",1,0,"onslow"
"1032","USGS","344620077094301","ON-311 MAS 26 NR STELLA, NC","GW",34.7722222,-77.1619444,"S","NAD83",12.5,3,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-01-14,"2003",2003-01-14,"2003",1,0,"onslow"
"1033","USGS","344620077094301","ON-311 MAS 26 NR STELLA, NC","GW",34.7722222,-77.1619444,"S","NAD83",12.5,3,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-01-14,"2003",2003-01-14,"2003",1,0,"onslow"
"1034","USGS","344732077332201","ON-272 ONSLOW COUNTY WATER SYSTEM WELL 4","GW",34.7923867,-77.5558023,"F","NAD83",69,5,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1035","USGS","344732077332201","ON-272 ONSLOW COUNTY WATER SYSTEM WELL 4","GW",34.7923867,-77.5558023,"F","NAD83",69,5,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1036","USGS","344734077254601","ON-418 CITY OF JACKSONVILLE BP2","GW",34.79269444,-77.4293333,"U","NAD83",49.23,5,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-03,"2013",2022-09-13,"2022",3,3297,"onslow"
"1037","USGS","344734077254601","ON-418 CITY OF JACKSONVILLE BP2","GW",34.79269444,-77.4293333,"U","NAD83",49.23,5,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-03,"2013",2013-09-03,"2013",1,0,"onslow"
"1038","USGS","344734078312901","DRAINAGE DITCH TO CYPRESS CR NEAR AMMON, NC","ST",34.79275,-78.52463889,"1","NAD83",NA,NA,NA,"03030006","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-04-22,"2013",2013-04-22,"2013",1,0,"bladen"
"1039","USGS","344737076354301","CT-164 LU-S17A NEAR BEAUFORT, NC","GW",34.79366667,-76.5952222,"S","NAD83",7.5,3,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-04-01,"2002",2002-04-01,"2002",1,0,"carteret"
"1040","USGS","344737076354301","CT-164 LU-S17A NEAR BEAUFORT, NC","GW",34.79366667,-76.5952222,"S","NAD83",7.5,3,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-04-01,"2002",2002-04-01,"2002",1,0,"carteret"
"1041","USGS","344747076352901","CT-205 LU-S17B AT BETTIE, NC SURFICIAL","GW",34.79652778,-76.59138889,"1","NAD83",5,1,"NAVD88","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2014-05-27,"2014",2014-05-27,"2014",1,0,"carteret"
"1042","USGS","344747076352901","CT-205 LU-S17B AT BETTIE, NC SURFICIAL","GW",34.79652778,-76.59138889,"1","NAD83",5,1,"NAVD88","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2014-05-27,"2014",2014-05-27,"2014",1,0,"carteret"
"1043","USGS","344837076401701","CT-165 LU-19A NEAR BEAUFORT, NC","GW",34.8102222,-76.67138889,"S","NAD83",7.5,3,"NGVD29","03020301","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2002-04-01,"2002",2014-05-28,"2014",2,4440,"carteret"
"1044","USGS","344837076401701","CT-165 LU-19A NEAR BEAUFORT, NC","GW",34.8102222,-76.67138889,"S","NAD83",7.5,3,"NGVD29","03020301","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2002-04-01,"2002",2014-05-28,"2014",2,4440,"carteret"
"1045","USGS","344922077484705","DU-128 CHINQUAPIN RS W29D5 CASTLE HAYNE","GW",34.82294434,-77.81275709,"S","NAD83",42.62,3,"NGVD29","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-08-19,"2003",2013-08-08,"2013",10,3642,"duplin"
"1046","USGS","344922077484705","DU-128 CHINQUAPIN RS W29D5 CASTLE HAYNE","GW",34.82294434,-77.81275709,"S","NAD83",42.62,3,"NGVD29","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-08-19,"2003",2013-08-08,"2013",8,3642,"duplin"
"1047","USGS","344955077323803","ON-460 ONSLOW QUARRY RS W26C3 NR RICHLANDS,NC CH","GW",34.83194444,-77.5438611,"U","NAD83",50.86,0.01,"NAVD88","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-03,"2013",2013-09-03,"2013",1,0,"onslow"
"1048","USGS","344955077323803","ON-460 ONSLOW QUARRY RS W26C3 NR RICHLANDS,NC CH","GW",34.83194444,-77.5438611,"U","NAD83",50.86,0.01,"NAVD88","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-03,"2013",2013-09-03,"2013",1,0,"onslow"
"1049","USGS","345005078493201","BL-263 NR TARHEEL, NC","GW",34.8348,-78.8256667,"5","NAD83",73,1.6,"NAVD88","03030005","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2022-08-22,"2022",2022-08-22,"2022",1,0,"bladen"
"1050","USGS","345005078493601","BL-072","GW",34.8348888,-78.8255786,"5","NAD83",74,2.5,"NGVD29","03030005","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-09,"2013",2013-09-09,"2013",1,0,"bladen"
"1051","USGS","345005078493601","BL-072","GW",34.8348888,-78.8255786,"5","NAD83",74,2.5,"NGVD29","03030005","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-09,"2013",2013-09-09,"2013",1,0,"bladen"
"1052","USGS","345013077181212","ON-527 Deppe V23X6 nr Deppe NC Castle Hayne","GW",34.83704167,-77.30327778,"1","NAD83",44.9,0.01,"NAVD88","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-08-27,"2013",2013-08-27,"2013",1,0,"onslow"
"1053","USGS","345013077181212","ON-527 Deppe V23X6 nr Deppe NC Castle Hayne","GW",34.83704167,-77.30327778,"1","NAD83",44.9,0.01,"NAVD88","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-08-27,"2013",2013-08-27,"2013",1,0,"onslow"
"1054","USGS","345013077181302","ON-232 DEPPE RS 2","GW",34.83710524,-77.303291,"F","NAD83",45.02,1,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1055","USGS","345013077181302","ON-232 DEPPE RS 2","GW",34.83710524,-77.303291,"F","NAD83",45.02,1,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1056","USGS","345051078012103","DU-134 NC-224 ROSE HILL RS V32v3 CASTLE HAYNE","GW",34.8476677,-78.0222085,"S","NAD83",84.42,1,"NGVD29","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2003-06-02,"2003",2013-08-07,"2013",3,3719,"duplin"
"1057","USGS","345051078012103","DU-134 NC-224 ROSE HILL RS V32v3 CASTLE HAYNE","GW",34.8476677,-78.0222085,"S","NAD83",84.42,1,"NGVD29","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2003-06-02,"2003",2013-08-07,"2013",2,3719,"duplin"
"1058","USGS","345051078012109","DU-157 ROSE HILL RS V32v9 NC-222R SURFICIAL","GW",34.84777778,-78.0209722,"5","NAD83",85,0.1,"NAVD88","03030007","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2004-07-22,"2004",2004-07-22,"2004",1,0,"duplin"
"1059","USGS","345051078012109","DU-157 ROSE HILL RS V32v9 NC-222R SURFICIAL","GW",34.84777778,-78.0209722,"5","NAD83",85,0.1,"NAVD88","03030007","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2004-07-22,"2004",2004-07-22,"2004",1,0,"duplin"
"1060","USGS","345125076532701","CR-685 CITY OF HAVELOCK-5","GW",34.85694444,-76.8908333,"S","NAD83",28,1,"NAVD88","03020204","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-16,"2013",2013-09-16,"2013",1,0,"craven"
"1061","USGS","345125076532701","CR-685 CITY OF HAVELOCK-5","GW",34.85694444,-76.8908333,"S","NAD83",28,1,"NAVD88","03020204","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2013-09-16,"2013",2013-09-16,"2013",1,0,"craven"
"1062","USGS","345210080445301","UN-149 NR WAXHAW, NC FELSIC METAVOLCANIC","GW",34.86933056,-80.74818889,"U","NAD83",541,10,"NAVD88","03050103","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2014-07-29,"2014",2014-07-29,"2014",1,0,"union"
"1063","USGS","345210080445301","UN-149 NR WAXHAW, NC FELSIC METAVOLCANIC","GW",34.86933056,-80.74818889,"U","NAD83",541,10,"NAVD88","03050103","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2014-07-29,"2014",2014-07-29,"2014",1,0,"union"
"1064","USGS","345327080241601","UN-146 PIEDMONT MAJOR AQUIFER STUDY SITE 54","GW",34.8908333,-80.4044444,"S","NAD83",501,5,"NGVD29","03040105","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2007-12-04,"2007",2007-12-04,"2007",1,0,"union"
"1065","USGS","345327080241601","UN-146 PIEDMONT MAJOR AQUIFER STUDY SITE 54","GW",34.8908333,-80.4044444,"S","NAD83",501,5,"NGVD29","03040105","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2007-12-04,"2007",2007-12-04,"2007",1,0,"union"
"1066","USGS","345339077323701","ON-268 ONSLOW COUNTY WATER SYSTEM WELL R3","GW",34.8943298,-77.5433009,"S","NAD83",46,3,"NGVD29","03020302","qw","00095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
"1067","USGS","345339077323701","ON-268 ONSLOW COUNTY WATER SYSTEM WELL R3","GW",34.8943298,-77.5433009,"S","NAD83",46,3,"NGVD29","03020302","qw","90095",NA,"0",NA,"wat","PHY","1646694","0",2009-06-18,"2009",2009-06-18,"2009",1,0,"onslow"
