"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","Year_start","end_date","Year_end","count_nu","period","county"
"200033","USGS","350459077242501","JO-006","GW",35.0832166,-77.4066279,"S","NAD83",39,1,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1955-06-15,"1955",1955-06-15,"1955",1,0,"jones"
"200053","USGS","350459077242501","JO-006","GW",35.0832166,-77.4066279,"S","NAD83",39,1,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1955-06-15,"1955",1955-06-15,"1955",1,0,"jones"
"200087","USGS","350500076503004","PA-105 ARAPAHOE RS 4","GW",35.08349618,-76.8413258,"S","NAD83",34,1,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1972-05-19,"1972",1972-09-22,"1972",2,126,"pamlico"
"200108","USGS","350500076503004","PA-105 ARAPAHOE RS 4","GW",35.08349618,-76.8413258,"S","NAD83",34,1,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1972-05-19,"1972",1972-09-22,"1972",2,126,"pamlico"
"200124","USGS","350500076503008","PA-106 ARAPAHOE RS 8","GW",35.0857186,-76.8352143,"M","NAD83",38.4,0.1,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1972-05-19,"1972",1972-09-25,"1972",2,129,"pamlico"
"200144","USGS","350500076503008","PA-106 ARAPAHOE RS 8","GW",35.0857186,-76.8352143,"M","NAD83",38.4,0.1,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1972-05-19,"1972",1972-09-25,"1972",2,129,"pamlico"
"200161","USGS","350500076503009","PA-107 ARAPAHOE RS 9","GW",35.08571847,-76.8413257,"S","NAD83",38.4,0.1,"NGVD29","03020204","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1972-03-23,"1972",1972-03-23,"1972",1,0,"pamlico"
"200197","USGS","350500076503010","PA-108 ARAPAHOE RS 10","GW",35.0857186,-76.8352143,"S","NAD83",37,1.6,"NAVD88","03020204","qw","00620",NA,"0",NA,"wat","NUT","197186","0",1972-04-20,"1972",1972-04-20,"1972",1,0,"pamlico"
"200304","USGS","350509076503901","PA - PCW - G02","GW",35.0858333,-76.8441667,"U","NAD83",29,1.6,"NAVD88",NA,"qw","00618",NA,"0",NA,"wat","NUT","197186","0",2022-08-08,"2022",2022-08-08,"2022",1,0,"pamlico"
"200362","USGS","350509076503901","PA - PCW - G02","GW",35.0858333,-76.8441667,"U","NAD83",29,1.6,"NAVD88",NA,"qw","71851",NA,"0",NA,"wat","NUT","197186","0",2022-08-08,"2022",2022-08-08,"2022",1,0,"pamlico"
"200419","USGS","350512079235601","UNNAMED TRIB TO QUEWHIFFLE CR NEAR PINEBLUFF, NC","ST",35.0865333,-79.3988056,"1","NAD83",360,5,"NGVD29","03040203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-02-16,"2000",2000-02-16,"2000",1,0,"hoke"
"200470","USGS","350512079235601","UNNAMED TRIB TO QUEWHIFFLE CR NEAR PINEBLUFF, NC","ST",35.0865333,-79.3988056,"1","NAD83",360,5,"NGVD29","03040203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-02-16,"2000",2000-02-16,"2000",1,0,"hoke"
"200526","USGS","350513076501501","PA-176 PAMLICO COUNTY GRANTSBORO 1","GW",35.08694444,-76.8375,"S","NAD83",40,1,"NAVD88","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2013-09-17,"2013",2013-09-17,"2013",1,0,"pamlico"
"200864","USGS","350513076501501","PA-176 PAMLICO COUNTY GRANTSBORO 1","GW",35.08694444,-76.8375,"S","NAD83",40,1,"NAVD88","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2013-09-17,"2013",2013-09-17,"2013",1,0,"pamlico"
"200998","USGS","350515077014301","CR-653 WELLPOINT NR33","GW",35.0875,-77.0286111,"5","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2004-10-21,"2004",2004-10-21,"2004",1,0,NA
"201024","USGS","350515077014301","CR-653 WELLPOINT NR33","GW",35.0875,-77.0286111,"5","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2004-10-21,"2004",2004-10-21,"2004",1,0,NA
"201039","USGS","350515078511001","CU-029  A B BREECE","GW",35.0876639,-78.8525244,"S","NAD83",NA,NA,NA,"03030004","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1959-01-13,"1959",1959-01-13,"1959",1,0,"cumberland"
"201060","USGS","350515078511001","CU-029  A B BREECE","GW",35.0876639,-78.8525244,"S","NAD83",NA,NA,NA,"03030004","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1959-01-13,"1959",1959-01-13,"1959",1,0,"cumberland"
"201086","USGS","350517077001301","CR-654 WELLPOINT NR34","GW",35.08805556,-77.0036111,"5","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2004-10-21,"2004",2005-09-27,"2005",2,341,NA
"201112","USGS","350517077001301","CR-654 WELLPOINT NR34","GW",35.08805556,-77.0036111,"5","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2004-10-21,"2004",2005-09-27,"2005",2,341,NA
"201124","USGS","350517077001302","NR34MP0-S","GW-HZ",35.08805556,-77.0036111,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2005-09-27,"2005",2005-09-27,"2005",1,0,NA
"201130","USGS","350517077001302","NR34MP0-S","GW-HZ",35.08805556,-77.0036111,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2005-09-27,"2005",2005-09-27,"2005",1,0,NA
"201198","USGS","350522077133401","JO-073  LU-018","GW",35.08941667,-77.2265833,"S","NAD83",39,3,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1993-12-15,"1993",1994-03-30,"1994",2,105,"jones"
"201285","USGS","350522077133401","JO-073  LU-018","GW",35.08941667,-77.2265833,"S","NAD83",39,3,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1993-12-15,"1993",1994-03-30,"1994",2,105,"jones"
"201374","USGS","350525079560401","AN-030","GW",35.0904273,-79.9342218,"S","NAD83",268,1,"NGVD29","03040104","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-03-13,"1962",1962-03-13,"1962",1,0,"anson"
"201389","USGS","350525079560401","AN-030","GW",35.0904273,-79.9342218,"S","NAD83",268,1,"NGVD29","03040104","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-03-13,"1962",1962-03-13,"1962",1,0,"anson"
"201432","USGS","350535080122401","AN-017","GW",35.0932066,-80.20645008,"S","NAD83",455,1,"NGVD29","03040104","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-03-01,"1962",1962-03-01,"1962",1,0,"anson"
"201447","USGS","350535080122401","AN-017","GW",35.0932066,-80.20645008,"S","NAD83",455,1,"NGVD29","03040104","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-03-01,"1962",1962-03-01,"1962",1,0,"anson"
"201515","USGS","350544077090801","CR-258","GW",35.09571508,-77.1518963,"S","NAD83",20,1,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1963-06-19,"1963",1963-06-19,"1963",3,0,"craven"
"201533","USGS","350544077090801","CR-258","GW",35.09571508,-77.1518963,"S","NAD83",20,1,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1963-06-19,"1963",1963-06-19,"1963",3,0,"craven"
"201613","USGS","350554078235001","SA-022","GW",35.09850025,-78.3969473,"S","NAD83",171,1,"NGVD29","03030006","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1958-12-30,"1958",1958-12-30,"1958",1,0,"sampson"
"201636","USGS","350554078235001","SA-022","GW",35.09850025,-78.3969473,"S","NAD83",171,1,"NGVD29","03030006","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1958-12-30,"1958",1958-12-30,"1958",1,0,"sampson"
"201732","USGS","350607077032001","CR-500 NEW BERN MUN","GW",35.10210418,-77.05522589,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1941-10-21,"1941",1941-10-21,"1941",1,0,NA
"201744","USGS","350607077032001","CR-500 NEW BERN MUN","GW",35.10210418,-77.05522589,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1941-10-21,"1941",1941-10-21,"1941",1,0,NA
"201781","USGS","350614077552301","DU-156 GW NITRATE SITE 8","GW",35.10388889,-77.9230556,"S","NAD83",131,1,"NGVD29","03030007","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-07-08,"1999",1999-07-08,"1999",2,0,"duplin"
"201809","USGS","350614077552301","DU-156 GW NITRATE SITE 8","GW",35.10388889,-77.9230556,"S","NAD83",131,1,"NGVD29","03030007","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-07-08,"1999",1999-07-08,"1999",2,0,"duplin"
"201883","USGS","350619078194401","SA-118 GW NITRATE SITE 29","GW",35.10527778,-78.32888889,"S","NAD83",166,1,"NGVD29","03030006","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-07-27,"1999",1999-07-27,"1999",1,0,"sampson"
"201911","USGS","350619078194401","SA-118 GW NITRATE SITE 29","GW",35.10527778,-78.32888889,"S","NAD83",166,1,"NGVD29","03030006","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-07-27,"1999",1999-07-27,"1999",1,0,"sampson"
"201958","USGS","350626078392401","CO-010 NAKINA SCHOOL","GW",34.10739244,-78.6564039,"S","NAD83",NA,NA,NA,"03030004","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1956-01-12,"1956",1956-01-12,"1956",1,0,"columbus"
"201978","USGS","350626078392401","CO-010 NAKINA SCHOOL","GW",34.10739244,-78.6564039,"S","NAD83",NA,NA,NA,"03030004","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1956-01-12,"1956",1956-01-12,"1956",1,0,"columbus"
"202031","USGS","350634077563501","DU-155 GW NITRATE SITE 7","GW",35.10944444,-77.9430556,"S","NAD83",145,1,"NGVD29","03030007","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-02-15,"2000",2000-02-15,"2000",1,0,"duplin"
"202056","USGS","350634077563501","DU-155 GW NITRATE SITE 7","GW",35.10944444,-77.9430556,"S","NAD83",145,1,"NGVD29","03030007","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-02-15,"2000",2000-02-15,"2000",1,0,"duplin"
"202134","USGS","350646083330701","AT 23008.5 MOORE CR NC","ST",35.11305278,-83.55215,"H","NAD83",3486,1.6,"NAVD88","06010202","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2011-04-26,"2011",2011-04-26,"2011",1,0,"macon"
"202278","USGS","350653077040401","CR-496 PRISON CAMP 203","GW",35.11488208,-77.0674486,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1941-08-19,"1941",1941-08-19,"1941",1,0,NA
"202284","USGS","350653077040401","CR-496 PRISON CAMP 203","GW",35.11488208,-77.0674486,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1941-08-19,"1941",1941-08-19,"1941",1,0,NA
"202300","USGS","350653080145701","AN-018","GW",35.11487266,-80.2489508,"S","NAD83",NA,NA,NA,"03040105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-03-13,"1962",1962-03-13,"1962",1,0,"anson"
"202314","USGS","350653080145701","AN-018","GW",35.11487266,-80.2489508,"S","NAD83",NA,NA,NA,"03040105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-03-13,"1962",1962-03-13,"1962",1,0,"anson"
"202371","USGS","350657083330201","AT 23008 UNNAMED EPHEMERAL TRIB TO MOORE CR NC","ST",35.1159833,-83.5507444,"H","NAD83",3643,1.6,"NAVD88","06010202","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2010-12-07,"2010",2010-12-07,"2010",1,0,"macon"
"202478","USGS","350659075590703","HY-020","GW",35.11655964,-75.98489879,"S","NAD83",NA,NA,NA,"03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-20,"1962",1962-08-20,"1962",1,0,NA
"202499","USGS","350659075590703","HY-020","GW",35.11655964,-75.98489879,"S","NAD83",NA,NA,NA,"03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-20,"1962",1962-08-20,"1962",1,0,NA
"202590","USGS","350709077044901","CR-613 WINOCO NEW BERN","GW",35.11932656,-77.079949,"F","NAD83",20,2.5,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1995-05-18,"1995",1995-05-18,"1995",1,0,"craven"
"202669","USGS","350709077044901","CR-613 WINOCO NEW BERN","GW",35.11932656,-77.079949,"F","NAD83",20,2.5,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1995-05-18,"1995",1995-05-18,"1995",1,0,"craven"
"202913","USGS","350717077002001","CR-708 FIRST CRAVEN SANITARY DISTRICT-1","GW",35.12138889,-77.0055556,"S","NAD83",11,1,"NAVD88","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2013-09-17,"2013",2022-08-08,"2022",2,3247,"craven"
"203253","USGS","350717077002001","CR-708 FIRST CRAVEN SANITARY DISTRICT-1","GW",35.12138889,-77.0055556,"S","NAD83",11,1,"NAVD88","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2013-09-17,"2013",2022-08-08,"2022",2,3247,"craven"
"203379","USGS","350717078081101","DU-009","GW",35.12155419,-78.13610328,"S","NAD83",NA,NA,NA,"03030007","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1947-02-10,"1947",1966-03-29,"1966",4,6987,"duplin"
"203401","USGS","350717078081101","DU-009","GW",35.12155419,-78.13610328,"S","NAD83",NA,NA,NA,"03030007","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1947-02-10,"1947",1966-03-29,"1966",4,6987,"duplin"
"203414","USGS","350717078081102","DU-010","GW",35.12155419,-78.13610328,"S","NAD83",NA,NA,NA,"03030007","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1947-02-10,"1947",1966-03-29,"1966",4,6987,"duplin"
"203437","USGS","350717078081102","DU-010","GW",35.12155419,-78.13610328,"S","NAD83",NA,NA,NA,"03030007","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1947-02-10,"1947",1966-03-29,"1966",4,6987,"duplin"
"203492","USGS","350726083332201","AT 23007 UNNAMED TRIBUTARY TO MOORE CR NC","ST",35.12391944,-83.5563583,"H","NAD83",4086,1.6,"NAVD88","06010202","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2010-12-07,"2010",2011-04-26,"2011",2,140,"macon"
"203553","USGS","350737075551701","HY-024 CORPS OF ENG","GW",35.12711628,-75.92100638,"S","NAD83",NA,NA,NA,"03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-24,"1962",1962-08-24,"1962",1,0,NA
"203571","USGS","350737075551701","HY-024 CORPS OF ENG","GW",35.12711628,-75.92100638,"S","NAD83",NA,NA,NA,"03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-24,"1962",1962-08-24,"1962",1,0,NA
"203640","USGS","350742075551901","HY-026","GW",35.40850037,-76.3288083,"S","NAD83",0,1,"NGVD29","03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1966-10-22,"1966",1966-10-22,"1966",1,0,"hyde"
"203661","USGS","350742075551901","HY-026","GW",35.40850037,-76.3288083,"S","NAD83",0,1,"NGVD29","03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1966-10-22,"1966",1966-10-22,"1966",1,0,"hyde"
"203679","USGS","350742075551902","HY-042 HAMMOCK OAKS P-A","GW",35.12850516,-75.92156198,"S","NAD83",15,5,"NGVD29","03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1959-03-18,"1959",1959-03-18,"1959",2,0,NA
"203702","USGS","350742075551902","HY-042 HAMMOCK OAKS P-A","GW",35.12850516,-75.92156198,"S","NAD83",15,5,"NGVD29","03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1959-03-18,"1959",1959-03-18,"1959",2,0,NA
"203719","USGS","350742075551903","HY-028","GW",35.40850037,-76.3288083,"M","NAD83",0,1,"NGVD29","03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1966-11-02,"1966",1966-11-02,"1966",1,0,"hyde"
"203739","USGS","350742075551903","HY-028","GW",35.40850037,-76.3288083,"M","NAD83",0,1,"NGVD29","03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1966-11-02,"1966",1966-11-02,"1966",1,0,"hyde"
"203757","USGS","350742075551904","HY-029","GW",35.40850037,-76.3288083,"M","NAD83",0,1,"NGVD29","03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1966-11-29,"1966",1967-01-09,"1967",2,41,"hyde"
"203778","USGS","350742075551904","HY-029","GW",35.40850037,-76.3288083,"M","NAD83",0,1,"NGVD29","03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1966-11-29,"1966",1967-01-09,"1967",2,41,"hyde"
"203791","USGS","350742075551905","HY-030","GW",35.40850037,-76.3288083,"M","NAD83",0,1,"NGVD29","03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1967-01-25,"1967",1967-01-25,"1967",1,0,"hyde"
"203810","USGS","350742075551905","HY-030","GW",35.40850037,-76.3288083,"M","NAD83",0,1,"NGVD29","03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1967-01-25,"1967",1967-01-25,"1967",1,0,"hyde"
"203821","USGS","350743077050701","CR-482 NEW BERN MUN","GW",35.1287711,-77.0849492,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"203834","USGS","350743077050701","CR-482 NEW BERN MUN","GW",35.1287711,-77.0849492,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"203847","USGS","350743077053201","CR-480 NEW BERN MUN","GW",35.1287711,-77.0918939,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1958-02-05,"1958",2,1904,"craven"
"203869","USGS","350743077053201","CR-480 NEW BERN MUN","GW",35.1287711,-77.0918939,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1958-02-05,"1958",2,1904,"craven"
"203913","USGS","350745079245901","MO-076","GW",35.1293251,-79.41614529,"F","NAD83",430,5,"NGVD29","03040203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1954-09-05,"1954",1966-03-30,"1966",4,4224,"moore"
"203937","USGS","350745079245901","MO-076","GW",35.1293251,-79.41614529,"F","NAD83",430,5,"NGVD29","03040203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1954-09-05,"1954",1966-03-30,"1966",4,4224,"moore"
"203957","USGS","350746078270901","SA-091 B. WELL","GW",35.12961124,-78.4522278,"S","NAD83",NA,NA,NA,"03030006","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-10-29,"1996",1996-10-29,"1996",1,0,"sampson"
"203983","USGS","350746078270901","SA-091 B. WELL","GW",35.12961124,-78.4522278,"S","NAD83",NA,NA,NA,"03030006","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-10-29,"1996",1996-10-29,"1996",1,0,"sampson"
"204036","USGS","350750077050001","CR-483 NEW BERN MUN","GW",35.13071557,-77.08300468,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204049","USGS","350750077050001","CR-483 NEW BERN MUN","GW",35.13071557,-77.08300468,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204072","USGS","350751077051001","CR-485 NEW BERN MUN","GW",35.13099335,-77.0857826,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1948-01-09,"1948",1958-02-05,"1958",3,3680,"craven"
"204094","USGS","350751077051001","CR-485 NEW BERN MUN","GW",35.13099335,-77.0857826,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1948-01-09,"1948",1958-02-05,"1958",3,3680,"craven"
"204128","USGS","350751078094701","UNNAMED TRIB TO PANTHER BRANCH NEAR FAISON, NC","ST",35.13080556,-78.1630278,"1","NAD83",150,5,"NGVD29","03030007","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-05-03,"2000",2000-05-03,"2000",1,0,"sampson"
"204179","USGS","350751078094701","UNNAMED TRIB TO PANTHER BRANCH NEAR FAISON, NC","ST",35.13080556,-78.1630278,"1","NAD83",150,5,"NGVD29","03030007","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-05-03,"2000",2000-05-03,"2000",1,0,"sampson"
"204258","USGS","350755077054001","CR-479 NEW BERN MUN","GW",35.13210447,-77.0941162,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204271","USGS","350755077054001","CR-479 NEW BERN MUN","GW",35.13210447,-77.0941162,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204324","USGS","350758077045001","CR-484 NEW BERN MUN","GW",35.1329378,-77.08022679,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204337","USGS","350758077045001","CR-484 NEW BERN MUN","GW",35.1329378,-77.08022679,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204376","USGS","350800076440001","PA-040 STATE OF NC","GW",35.1335,-76.73298568,"S","NAD83",5,5,"NGVD29","03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1961-08-24,"1961",1961-08-24,"1961",1,0,"pamlico"
"204396","USGS","350800076440001","PA-040 STATE OF NC","GW",35.1335,-76.73298568,"S","NAD83",5,5,"NGVD29","03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1961-08-24,"1961",1961-08-24,"1961",1,0,"pamlico"
"204502","USGS","350800078210001","SA-120 GW NITRATE SITE 31","GW",35.1334995,-78.3497232,"S","NAD83",174,1,"NGVD29","03030006","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-10-26,"1999",1999-10-26,"1999",1,0,"sampson"
"204530","USGS","350800078210001","SA-120 GW NITRATE SITE 31","GW",35.1334995,-78.3497232,"S","NAD83",174,1,"NGVD29","03030006","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-10-26,"1999",1999-10-26,"1999",1,0,"sampson"
"204581","USGS","350805077055601","CR-478 NEW BERN MUN","GW",35.13488228,-77.0985608,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204594","USGS","350805077055601","CR-478 NEW BERN MUN","GW",35.13488228,-77.0985608,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1952-11-19,"1952",1952-11-19,"1952",1,0,"craven"
"204685","USGS","350816077101805","CR-533 CLARKS RS S22j5","GW",35.13793785,-77.1713415,"S","NAD83",27.36,1,"NGVD29","03020202","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2002-10-31,"2002",2002-10-31,"2002",1,0,"craven"
"204801","USGS","350816077101805","CR-533 CLARKS RS S22j5","GW",35.13793785,-77.1713415,"S","NAD83",27.36,1,"NGVD29","03020202","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2002-10-31,"2002",2002-10-31,"2002",1,0,"craven"
"204934","USGS","350818077063001","CR-175","GW",35.13766009,-77.1052278,"F","NAD83",30,1,"NGVD29","03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-30,"1962",1962-09-02,"1962",3,3,"craven"
"204955","USGS","350818077063001","CR-175","GW",35.13766009,-77.1052278,"F","NAD83",30,1,"NGVD29","03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-30,"1962",1962-09-02,"1962",3,3,"craven"
"204997","USGS","350820077511001","DU-149 A NO. 5","GW",35.13905288,-77.85248078,"F","NAD83",131,10,"NGVD29","03030007","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-08-12,"1996",1996-08-12,"1996",1,0,"duplin"
"205022","USGS","350820077511001","DU-149 A NO. 5","GW",35.13905288,-77.85248078,"F","NAD83",131,10,"NGVD29","03030007","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-08-12,"1996",1996-08-12,"1996",1,0,"duplin"
"205141","USGS","350828077034301","CR-678 WELLPOINT NR37MP0-P","GW",35.1411111,-77.0619444,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2005-09-22,"2005",2005-09-22,"2005",1,0,NA
"205147","USGS","350828077034301","CR-678 WELLPOINT NR37MP0-P","GW",35.1411111,-77.0619444,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2005-09-22,"2005",2005-09-22,"2005",1,0,NA
"205157","USGS","350828077034302","NR37MP0-S","GW-HZ",35.1411111,-77.0619444,"S","NAD83",NA,NA,NA,"03020204","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2005-09-22,"2005",2005-09-22,"2005",1,0,NA
"205163","USGS","350828077034302","NR37MP0-S","GW-HZ",35.1411111,-77.0619444,"S","NAD83",NA,NA,NA,"03020204","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2005-09-22,"2005",2005-09-22,"2005",1,0,NA
"205176","USGS","350828078522301","CO-027","GW",34.1412805,-78.8728026,"S","NAD83",NA,NA,NA,"03030004","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1948-09-22,"1948",1964-10-01,"1964",4,5853,"horry"
"205198","USGS","350828078522301","CO-027","GW",34.1412805,-78.8728026,"S","NAD83",NA,NA,NA,"03030004","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1948-09-22,"1948",1964-10-01,"1964",4,5853,"horry"
"205239","USGS","350830076463003","PA-053","GW",35.1418332,-76.77465399,"S","NAD83",NA,NA,NA,"03020105","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1961-08-24,"1961",1961-08-24,"1961",1,0,"pamlico"
"205259","USGS","350830076463003","PA-053","GW",35.1418332,-76.77465399,"S","NAD83",NA,NA,NA,"03020105","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1961-08-24,"1961",1961-08-24,"1961",1,0,"pamlico"
