,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,Year_start,end_date,Year_end,count_nu,period,county,station_nm,dec_lat_va,dec_long_va
2488,USGS,3.51505E+14,CR-016,GW,35.25155008,-77.0180017,S,NAD83,23,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/15/63,1963,8/15/63,1963,1,0,craven,CR-016,35.25155008,-77.0180017
2489,USGS,3.51506E+14,CR-094,GW,35.2518282,-77.148285,S,NAD83,7,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/12/63,1963,8/12/63,1963,1,0,craven,CR-094,35.2518282,-77.148285
2490,USGS,3.51509E+14,MO-062 VASS MUN,GW,35.2526574,-79.2839159,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,3/11/58,1958,3/11/58,1958,1,0,moore,MO-062 VASS MUN,35.2526574,-79.2839159
2491,USGS,3.5151E+14,MO-060 TOWN OF VASS,GW,35.25293517,-79.2839159,S,NAD83,NA,NA,NA,3030004,qw,95,NA,0,NA,wat,PHY,1646694,0,3/11/58,1958,3/11/58,1958,1,0,moore,MO-060 TOWN OF VASS,35.25293517,-79.2839159
2492,USGS,3.51512E+14,CR-129 WADEMOUTH,GW,35.25349536,-77.272179,S,NAD83,NA,NA,NA,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-129 WADEMOUTH,35.25349536,-77.272179
2493,USGS,3.51514E+14,CR-007,GW,35.2540506,-76.98688899,S,NAD83,35,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/27/63,1963,7/27/63,1963,1,0,craven,CR-007,35.2540506,-76.98688899
2494,USGS,3.51521E+14,CR-100,GW,35.255995,-77.18856459,S,NAD83,19,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/12/63,1963,8/12/63,1963,1,0,craven,CR-100,35.255995,-77.18856459
2495,USGS,3.51521E+14,CR-191 SMITH,GW,35.2559954,-77.27884599,S,NAD83,NA,NA,NA,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-191 SMITH,35.2559954,-77.27884599
2496,USGS,3.51521E+14,LN-058 CITY OF KINSTON WELL 6,GW,35.25988575,-77.566079,S,NAD83,33,5,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,1/3/55,1955,3/30/66,1966,4,4104,lenoir,LN-058 CITY OF KINSTON WELL 6,35.25988575,-77.566079
2497,USGS,3.51524E+14,CR-102,GW,35.2568284,-77.2066209,S,NAD83,NA,NA,NA,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/2/63,1963,8/2/63,1963,1,0,craven,CR-102,35.2568284,-77.2066209
2498,USGS,3.51524E+14,MO-043 SAMARCANDA MANOR,GW,35.25681246,-79.6939263,S,NAD83,562,1.6,NAVD88,3040203,qw,95,NA,0,NA,wat,PHY,1646694,0,11/2/54,1954,11/2/54,1954,1,0,moore,MO-043 SAMARCANDA MANOR,35.25681246,-79.6939263
2499,USGS,3.51524E+14,MO-045 SAMARCANDA MANOR,GW,35.25681246,-79.6939263,S,NAD83,NA,NA,NA,3040203,qw,95,NA,0,NA,wat,PHY,1646694,0,5/10/49,1949,5/10/49,1949,1,0,moore,MO-045 SAMARCANDA MANOR,35.25681246,-79.6939263
2500,USGS,3.51525E+14,LN-041 R DAWSON,GW,35.2571076,-77.6921959,F,NAD83,44,1.6,NAVD88,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,6/25/52,1952,6/25/52,1952,1,0,lenoir,LN-041 R DAWSON,35.2571076,-77.6921959
2501,USGS,3.51529E+14,CR-103,GW,35.25821735,-77.2182881,S,NAD83,NA,NA,NA,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/2/63,1963,8/2/63,1963,1,0,craven,CR-103,35.25821735,-77.2182881
2502,USGS,3.51536E+14,CR-063,GW,35.26016149,-77.0993942,S,NAD83,20,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/15/63,1963,8/15/63,1963,1,0,craven,CR-063,35.26016149,-77.0993942
2503,USGS,3.51545E+14,PA-003,GW,35.26266699,-76.5704829,S,NAD83,3,1,NGVD29,3020104,qw,95,NA,0,NA,wat,PHY,1646694,0,5/23/61,1961,5/23/61,1961,1,0,pamlico,PA-003,35.26266699,-76.5704829
2504,USGS,3.51545E+14,SA-008,GW,35.25238695,-78.3525018,S,NAD83,181,1.6,NAVD88,3030006,qw,95,NA,0,NA,wat,PHY,1646694,0,9/26/56,1956,8/4/58,1958,2,677,sampson,SA-008,35.25238695,-78.3525018
2505,USGS,3.51546E+14,CR-192,GW,35.2629401,-77.3071804,S,NAD83,44,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-192,35.2629401,-77.3071804
2506,USGS,3.51547E+14,ME-316 SRW 22 STATESVILLE RD LF,GW,35.26319726,-80.8370156,F,NAD83,675.3,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,2/28/83,1983,4/7/92,1992,26,3326,mecklenburg,ME-316 SRW 22 STATESVILLE RD LF,35.26319726,-80.8370156
2507,USGS,3.51547E+14,ME-316 SRW 22 STATESVILLE RD LF,GW,35.26319726,-80.8370156,F,NAD83,675.3,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,2/28/83,1983,4/7/92,1992,19,3326,mecklenburg,ME-316 SRW 22 STATESVILLE RD LF,35.26319726,-80.8370156
2508,USGS,3.51547E+14,ME-319 SRW 25 STATESVILLE RD LF,GW,35.2631968,-80.8714606,F,NAD83,670.3,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/7/92,1992,8,1174,mecklenburg,ME-319 SRW 25 STATESVILLE RD LF,35.2631968,-80.8714606
2509,USGS,3.51547E+14,ME-319 SRW 25 STATESVILLE RD LF,GW,35.2631968,-80.8714606,F,NAD83,670.3,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/7/92,1992,6,1174,mecklenburg,ME-319 SRW 25 STATESVILLE RD LF,35.2631968,-80.8714606
2510,USGS,3.51548E+14,ME-318 SRW 24 STATESVILLE RD LF,GW,35.263475,-80.8370156,F,NAD83,676.6,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/7/92,1992,8,1174,mecklenburg,ME-318 SRW 24 STATESVILLE RD LF,35.263475,-80.8370156
2511,USGS,3.51548E+14,ME-318 SRW 24 STATESVILLE RD LF,GW,35.263475,-80.8370156,F,NAD83,676.6,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/7/92,1992,6,1174,mecklenburg,ME-318 SRW 24 STATESVILLE RD LF,35.263475,-80.8370156
2512,USGS,3.5155E+14,CR-006,GW,35.2640511,-76.976055,S,NAD83,30,1,NGVD29,3020104,qw,95,NA,0,NA,wat,PHY,1646694,0,8/16/63,1963,8/16/63,1963,1,0,craven,CR-006,35.2640511,-76.976055
2513,USGS,3.51551E+14,ME-320 SRW 26 STATESVILLE RD LF,GW,35.26430835,-80.83673779,F,NAD83,687.6,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/8/92,1992,9,1175,mecklenburg,ME-320 SRW 26 STATESVILLE RD LF,35.26430835,-80.83673779
2514,USGS,3.51551E+14,ME-320 SRW 26 STATESVILLE RD LF,GW,35.26430835,-80.83673779,F,NAD83,687.6,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/8/92,1992,6,1175,mecklenburg,ME-320 SRW 26 STATESVILLE RD LF,35.26430835,-80.83673779
2515,USGS,3.51553E+14,LN-085 CITY OF KINSTON WELL 5,GW,35.27682995,-77.6041365,F,NAD83,79,3,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,5/28/59,1959,3/30/66,1966,3,2498,lenoir,LN-085 CITY OF KINSTON WELL 5,35.27682995,-77.6041365
2516,USGS,3.51553E+14,ME-323 SRW B-2 STATESVILLE R LF,GW,35.2648639,-80.83507109,F,NAD83,720,5,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,6/19/80,1980,6/19/80,1980,1,0,mecklenburg,ME-323 SRW B-2 STATESVILLE R LF,35.2648639,-80.83507109
2517,USGS,3.51555E+14,ME-322 SRW B14 STATESVILLE R LF,GW,35.2654195,-80.8306266,F,NAD83,739,1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,6/19/80,1980,6/16/81,1981,3,362,mecklenburg,ME-322 SRW B14 STATESVILLE R LF,35.2654195,-80.8306266
2518,USGS,3.51555E+14,ME-322 SRW B14 STATESVILLE R LF,GW,35.2654195,-80.8306266,F,NAD83,739,1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,6/19/80,1980,6/16/81,1981,2,362,mecklenburg,ME-322 SRW B14 STATESVILLE R LF,35.2654195,-80.8306266
2519,USGS,3.51557E+14,CR-282,GW,35.2659964,-77.411073,S,NAD83,50,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/30/63,1963,7/30/63,1963,1,0,craven,CR-282,35.2659964,-77.411073
2520,USGS,3.51557E+14,LN-051 CITY OF KINSTON WELL 1,GW,35.26544119,-77.59246919,F,NAD83,42,3,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,2/19/51,1951,3/30/66,1966,4,5518,lenoir,LN-051 CITY OF KINSTON WELL 1,35.26544119,-77.59246919
2521,USGS,3.51557E+14,LN-052 CITY OF KINSTON WELL 2,GW,35.2662745,-77.5924692,F,NAD83,42,3,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,2/19/51,1951,3/30/66,1966,4,5518,lenoir,LN-052 CITY OF KINSTON WELL 2,35.2662745,-77.5924692
2522,USGS,3.51557E+14,LN-053 CITY OF KINSTON WELL 3,GW,35.2648856,-77.5938581,F,NAD83,36,3,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,2/19/51,1951,3/30/66,1966,4,5518,lenoir,LN-053 CITY OF KINSTON WELL 3,35.2648856,-77.5938581
2523,USGS,3.51558E+14,CR-211,GW,35.2662736,-77.3330147,S,NAD83,46,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-211,35.2662736,-77.3330147
2524,USGS,3.51603E+14,ME-314 SRW 21 STATESVILLE RD LF,GW,35.26764166,-80.832571,F,NAD83,682.3,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,5/27/83,1983,4/8/92,1992,29,3239,mecklenburg,ME-314 SRW 21 STATESVILLE RD LF,35.26764166,-80.832571
2525,USGS,3.51603E+14,ME-314 SRW 21 STATESVILLE RD LF,GW,35.26764166,-80.832571,F,NAD83,682.3,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,2/28/83,1983,4/8/92,1992,21,3327,mecklenburg,ME-314 SRW 21 STATESVILLE RD LF,35.26764166,-80.832571
2526,USGS,3.51604E+14,CR-104,GW,35.2679396,-77.218566,S,NAD83,13,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/2/63,1963,8/2/63,1963,1,0,craven,CR-104,35.2679396,-77.218566
2527,USGS,3.51605E+14,ME-315 SRW 21A STATESVILLE R LF,GW,35.26764166,-80.832571,F,NAD83,682.4,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/8/92,1992,8,1175,mecklenburg,ME-315 SRW 21A STATESVILLE R LF,35.26764166,-80.832571
2528,USGS,3.51605E+14,ME-315 SRW 21A STATESVILLE R LF,GW,35.26764166,-80.832571,F,NAD83,682.4,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,1/19/89,1989,4/8/92,1992,6,1175,mecklenburg,ME-315 SRW 21A STATESVILLE R LF,35.26764166,-80.832571
2529,USGS,3.51606E+14,CR-127,GW,35.26849555,-77.2902355,S,NAD83,39,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,4/23/63,1963,4/23/63,1963,1,0,craven,CR-127,35.26849555,-77.2902355
2530,USGS,3.51606E+14,ME-321 SRW B-12 STATESVILLE LF,GW,35.268475,-80.8278488,F,NAD83,722,5,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,6/19/80,1980,6/16/81,1981,3,362,mecklenburg,ME-321 SRW B-12 STATESVILLE LF,35.268475,-80.8278488
2531,USGS,3.51606E+14,ME-321 SRW B-12 STATESVILLE LF,GW,35.268475,-80.8278488,F,NAD83,722,5,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,6/19/80,1980,6/16/81,1981,3,362,mecklenburg,ME-321 SRW B-12 STATESVILLE LF,35.268475,-80.8278488
2532,USGS,3.51613E+14,LN-057 CITY OF KINSTON WELL 4,GW,35.2723856,-77.575524,S,NAD83,80,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,2/19/51,1951,3/30/66,1966,4,5518,lenoir,LN-057 CITY OF KINSTON WELL 4,35.2723856,-77.575524
2533,USGS,3.51614E+14,ME-324 SRW B8 STATESVILLE RD LF,GW,35.27069716,-80.8317378,F,NAD83,726,5,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,2/4/80,1980,6/19/80,1980,2,136,mecklenburg,ME-324 SRW B8 STATESVILLE RD LF,35.27069716,-80.8317378
2534,USGS,3.51614E+14,ME-324 SRW B8 STATESVILLE RD LF,GW,35.27069716,-80.8317378,F,NAD83,726,5,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,2/4/80,1980,6/16/81,1981,3,498,mecklenburg,ME-324 SRW B8 STATESVILLE RD LF,35.27069716,-80.8317378
2535,USGS,3.51614E+14,ME-317 SRW 23R STATESVILLE R LF,GW,35.27069709,-80.8370156,F,NAD83,NA,NA,NA,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,10/27/83,1983,6/10/87,1987,13,1322,mecklenburg,ME-317 SRW 23R STATESVILLE R LF,35.27069709,-80.8370156
2536,USGS,3.51614E+14,ME-317 SRW 23R STATESVILLE R LF,GW,35.27069709,-80.8370156,F,NAD83,NA,NA,NA,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,10/27/83,1983,2/10/87,1987,12,1202,mecklenburg,ME-317 SRW 23R STATESVILLE R LF,35.27069709,-80.8370156
2537,USGS,3.51615E+14,ME-313 SRW 20 STATESVILLE RD LF,GW,35.27097487,-80.8367378,F,NAD83,744,0.1,NGVD29,3050103,qw,95,NA,0,NA,wat,PHY,1646694,0,2/28/83,1983,4/8/92,1992,28,3327,mecklenburg,ME-313 SRW 20 STATESVILLE RD LF,35.27097487,-80.8367378
2538,USGS,3.51615E+14,ME-313 SRW 20 STATESVILLE RD LF,GW,35.27097487,-80.8367378,F,NAD83,744,0.1,NGVD29,3050103,qw,90095,NA,0,NA,wat,PHY,1646694,0,2/28/83,1983,4/8/92,1992,22,3327,mecklenburg,ME-313 SRW 20 STATESVILLE RD LF,35.27097487,-80.8367378
2539,USGS,3.51616E+14,CR-093,GW,35.2712728,-77.15495229,S,NAD83,13,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/12/63,1963,8/12/63,1963,1,0,craven,CR-093,35.2712728,-77.15495229
2540,USGS,3.51616E+14,CR-194,GW,35.27127349,-77.3121807,S,NAD83,39,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-194,35.27127349,-77.3121807
2541,USGS,3.51618E+14,LN-048 CASWELL TR SCHOOL,GW,35.27182996,-77.61469248,S,NAD83,50,1.6,NAVD88,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,3/3/54,1954,11/30/55,1955,3,637,lenoir,LN-048 CASWELL TR SCHOOL,35.27182996,-77.61469248
2542,USGS,3.5162E+14,CR-098,GW,35.27238398,-77.16884179,S,NAD83,16,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/12/63,1963,8/12/63,1963,1,0,craven,CR-098,35.27238398,-77.16884179
2543,USGS,3.5163E+14,CR-105,GW,35.27516207,-77.2646791,S,NAD83,7,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/2/63,1963,8/2/63,1963,1,0,craven,CR-105,35.27516207,-77.2646791
2544,USGS,3.5163E+14,JH-140,GW,35.27516439,-78.4816745,S,NAD83,193,1.6,NAVD88,3020201,qw,95,NA,0,NA,wat,PHY,1646694,0,12/10/58,1958,12/10/58,1958,1,0,johnston,JH-140,35.27516439,-78.4816745
2545,USGS,3.51631E+14,CR-276,GW,35.27544067,-77.3874612,S,NAD83,52,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/30/63,1963,7/30/63,1963,1,0,craven,CR-276,35.27544067,-77.3874612
2546,USGS,3.51631E+14,WA-088,GW,35.27544196,-78.227774,S,NAD83,NA,NA,NA,3020201,qw,95,NA,0,NA,wat,PHY,1646694,0,12/17/58,1958,12/17/58,1958,1,0,wayne,WA-088,35.27544196,-78.227774
2547,USGS,3.51638E+14,CR-210,GW,35.2773848,-77.3452375,S,NAD83,49,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-210,35.2773848,-77.3452375
2548,USGS,3.51639E+14,CR-004,GW,35.27766247,-76.97216609,S,NAD83,NA,NA,NA,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/15/63,1963,8/15/63,1963,1,0,craven,CR-004,35.27766247,-76.97216609
2549,USGS,3.51645E+14,CR-280,GW,35.2793298,-77.4257959,S,NAD83,39,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/7/63,1963,8/7/63,1963,1,0,craven,CR-280,35.2793298,-77.4257959
2550,USGS,3.51647E+14,CR-208,GW,35.27988494,-77.3610715,S,NAD83,46,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/31/63,1963,7/31/63,1963,1,0,craven,CR-208,35.27988494,-77.3610715
2551,USGS,3.51704E+14,CR-207,GW,35.28460716,-77.3613493,S,NAD83,41,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/31/63,1963,7/31/63,1963,1,0,craven,CR-207,35.28460716,-77.3613493
2552,USGS,3.51704E+14,LN-086 KIN/DUPLICATE REC,GW,35.28460774,-77.5841357,S,NAD83,NA,NA,NA,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,5/28/59,1959,3/30/66,1966,3,2498,lenoir,LN-086 KIN/DUPLICATE REC,35.28460774,-77.5841357
2553,USGS,3.51722E+14,LN-183 HOSPITAL KINSTON,GW,35.2896077,-77.5802467,F,NAD83,65,3,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,5/17/95,1995,5/17/95,1995,1,0,lenoir,LN-183 HOSPITAL KINSTON,35.2896077,-77.5802467
2554,USGS,3.51722E+14,LN-183 HOSPITAL KINSTON,GW,35.2896077,-77.5802467,F,NAD83,65,3,NGVD29,3020202,qw,90095,NA,0,NA,wat,PHY,1646694,0,5/17/95,1995,5/17/95,1995,1,0,lenoir,LN-183 HOSPITAL KINSTON,35.2896077,-77.5802467
2555,USGS,3.51728E+14,CR-068,GW,35.2912729,-77.1282848,S,NAD83,33,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/15/63,1963,8/15/63,1963,1,0,craven,CR-068,35.2912729,-77.1282848
2556,USGS,3.51728E+14,CR-092,GW,35.29127295,-77.1538414,S,NAD83,13,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/13/63,1963,8/13/63,1963,1,0,craven,CR-092,35.29127295,-77.1538414
2557,USGS,3.51728E+14,CR-126,GW,35.29127347,-77.30245848,S,NAD83,34,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/31/63,1963,7/31/63,1963,1,0,craven,CR-126,35.29127347,-77.30245848
2558,USGS,3.51734E+14,CR-277,GW,35.29294079,-77.41079558,S,NAD83,37,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-277,35.29294079,-77.41079558
2559,USGS,3.51735E+14,JH-144,GW,35.29321954,-78.3136111,S,NAD83,NA,NA,NA,3020201,qw,95,NA,0,NA,wat,PHY,1646694,0,10/1/58,1958,10/1/58,1958,1,0,johnston,JH-144,35.29321954,-78.3136111
2560,USGS,3.51741E+14,CR-125,GW,35.29488457,-77.2988473,S,NAD83,23,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/31/63,1963,7/31/63,1963,1,0,craven,CR-125,35.29488457,-77.2988473
2561,USGS,3.51742E+14,CR-198,GW,35.2951626,-77.3416266,S,NAD83,39,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/30/63,1963,7/30/63,1963,1,0,craven,CR-198,35.2951626,-77.3416266
2562,USGS,3.51742E+14,MG-021,GW,35.34486298,-79.7772615,S,NAD83,732,5,NGVD29,3040104,qw,95,NA,0,NA,wat,PHY,1646694,0,12/20/48,1948,4/22/55,1955,2,2314,montgomery,MG-021,35.34486298,-79.7772615
2563,USGS,3.51743E+14,CR-107,GW,35.29543986,-77.2524568,S,NAD83,20,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/2/63,1963,8/2/63,1963,1,0,craven,CR-107,35.29543986,-77.2524568
2564,USGS,3.51745E+14,MG-020,GW,35.3429186,-79.7836508,S,NAD83,731,5,NGVD29,3040104,qw,95,NA,0,NA,wat,PHY,1646694,0,12/20/48,1948,4/22/55,1955,2,2314,montgomery,MG-020,35.3429186,-79.7836508
2565,USGS,3.5175E+14,MG-019,GW,35.34708517,-79.7811505,S,NAD83,738,5,NGVD29,3040104,qw,95,NA,0,NA,wat,PHY,1646694,0,12/20/48,1948,4/22/55,1955,3,2314,montgomery,MG-019,35.34708517,-79.7811505
2566,USGS,3.51752E+14,CR-279,GW,35.29794094,-77.4394077,S,NAD83,32,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/7/63,1963,8/7/63,1963,1,0,craven,CR-279,35.29794094,-77.4394077
2567,USGS,3.51753E+14,BO-416,GW,35.2982249,-76.7857649,F,NAD83,8,2.5,NGVD29,3020104,qw,95,NA,0,NA,wat,PHY,1646694,0,9/27/94,1994,9/27/94,1994,1,0,beaufort,BO-416,35.2982249,-76.7857649
2568,USGS,3.51753E+14,BO-416,GW,35.2982249,-76.7857649,F,NAD83,8,2.5,NGVD29,3020104,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/27/94,1994,9/27/94,1994,1,0,beaufort,BO-416,35.2982249,-76.7857649
2569,USGS,3.51753E+14,CR-205,GW,35.2982183,-77.3713498,S,NAD83,39,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/7/63,1963,8/7/63,1963,1,0,craven,CR-205,35.2982183,-77.3713498
2570,USGS,3.51756E+14,WA-073,GW,35.29905246,-78.1724942,S,NAD83,NA,NA,NA,3020201,qw,95,NA,0,NA,wat,PHY,1646694,0,12/17/58,1958,12/17/58,1958,1,0,wayne,WA-073,35.29905246,-78.1724942
2571,USGS,3.51758E+14,CR-109,GW,35.29960666,-77.2721798,S,NAD83,12,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/1/63,1963,8/1/63,1963,1,0,craven,CR-109,35.29960666,-77.2721798
2572,USGS,3.518E+14,PA-007,GW,35.30016718,-76.5871499,S,NAD83,5.5,1,NGVD29,3020104,qw,95,NA,0,NA,wat,PHY,1646694,0,8/29/61,1961,8/29/61,1961,1,0,pamlico,PA-007,35.30016718,-76.5871499
2573,USGS,3.51811E+14,CR-123,GW,35.303218,-77.316348,S,NAD83,20,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/31/63,1963,7/31/63,1963,1,0,craven,CR-123,35.303218,-77.316348
2574,USGS,3.51812E+14,BO-415,GW,35.30350256,-76.78632059,F,NAD83,8,2.5,NGVD29,3020104,qw,95,NA,0,NA,wat,PHY,1646694,0,9/27/94,1994,9/27/94,1994,1,0,beaufort,BO-415,35.30350256,-76.78632059
2575,USGS,3.51812E+14,BO-415,GW,35.30350256,-76.78632059,F,NAD83,8,2.5,NGVD29,3020104,qw,90095,NA,0,NA,wat,PHY,1646694,0,9/27/94,1994,9/27/94,1994,1,0,beaufort,BO-415,35.30350256,-76.78632059
2576,USGS,3.51812E+14,CR-199,GW,35.30349596,-77.3444046,S,NAD83,33,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/1/63,1963,8/1/63,1963,1,0,craven,CR-199,35.30349596,-77.3444046
2577,USGS,3.51819E+14,CR-090,GW,35.30543979,-77.191621,S,NAD83,14,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/13/63,1963,8/13/63,1963,1,0,craven,CR-090,35.30543979,-77.191621
2578,USGS,3.5182E+14,CR-278,GW,35.30571857,-77.4157959,S,NAD83,36,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-278,35.30571857,-77.4157959
2579,USGS,3.51821E+14,CR-070,GW,35.30599528,-77.15884189,S,NAD83,23,1.6,NAVD88,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,4/1/63,1963,4/1/63,1963,1,0,craven,CR-070,35.30599528,-77.15884189
2580,USGS,3.51828E+14,LN-039 LA GRANGE MUN,GW,35.3079403,-77.785256,S,NAD83,105,5,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,1/3/55,1955,10/8/64,1964,3,3566,lenoir,LN-039 LA GRANGE MUN,35.3079403,-77.785256
2581,USGS,3.51839E+14,CR-122,GW,35.3109959,-77.33301539,S,NAD83,22,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/63,1963,8/6/63,1963,1,0,craven,CR-122,35.3109959,-77.33301539
2582,USGS,3.51844E+14,CR-200,GW,35.31238495,-77.363572,S,NAD83,45,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,8/6/53,1953,8/6/53,1953,1,0,craven,CR-200,35.31238495,-77.363572
2583,USGS,3.51845E+14,WA-071,GW,35.31266325,-78.1411042,S,NAD83,NA,NA,NA,3020201,qw,95,NA,0,NA,wat,PHY,1646694,0,9/24/58,1958,9/24/58,1958,1,0,wayne,WA-071,35.31266325,-78.1411042
2584,USGS,3.51846E+14,CR-112,GW,35.31321797,-77.3016255,S,NAD83,3,1,NGVD29,3020202,qw,95,NA,0,NA,wat,PHY,1646694,0,7/31/63,1963,7/31/63,1963,1,0,craven,CR-112,35.31321797,-77.3016255
